id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
45425650,Home in Austin · 2 bedrooms · 2 beds · 2 baths,134947105,John,,78704,30.2514389,-97.75582469999999,Entire home/apt,,3,0,,,1,0,0,
45633569,Rental unit in Austin · ★5.0 · 1 bedroom · 1 bed · 1 bath,369678296,Katherine,,78704,30.23466,-97.78257,Entire home/apt,66,7,12,2021-11-07,0.32,1,0,0,
46258412,Home in Austin · ★4.80 · 3 bedrooms · 4 beds · 1 bath,339284173,Ryan,,78702,30.26335,-97.70614,Entire home/apt,188,2,120,2023-12-10,3.25,1,319,31,
46260698,Home in Austin · 5 bedrooms · 5 beds · 3 baths,7556778,Neighbor,,78702,30.27812,-97.71141,Entire home/apt,,2,0,,,2,0,0,
45431197,Townhouse in Austin · ★4.90 · 4 bedrooms · 5 beds · 3 baths,19929430,Valentine,,78723,30.30529,-97.67023,Entire home/apt,128,1,10,2023-12-04,0.40,2,92,8,
45634345,Bungalow in Austin · ★4.78 · 2 bedrooms · 2 beds · 1 bath,173070555,Adam,,78704,30.24757,-97.75279,Entire home/apt,203,2,27,2023-10-29,0.72,2,163,11,
45432352,Home in Austin · ★4.95 · 4 bedrooms · 7 beds · 2.5 baths,4922727,Kyle,,78703,30.29483,-97.76051,Entire home/apt,413,3,198,2023-12-03,5.02,2,0,48,
45637675,Home in Austin · 3 bedrooms · 3 beds · 2 baths,12399486,Julie,,78717,30.5105,-97.73873,Entire home/apt,120,120,0,,,24,306,0,
46262649,Home in Austin · ★5.0 · 2 bedrooms · 3 beds · 1 bath,244121753,Nils,,78704,30.230138778686523,-97.74679565429688,Entire home/apt,80,30,3,2023-11-17,0.16,7,38,1,
45433986,Condo in Austin · ★5.0 · 2 bedrooms · 3 beds · 1 bath,231468841,3 Little Birds,,78702,30.25774,-97.71285,Entire home/apt,88,30,36,2023-11-15,0.93,1,163,1,
46273136,Condo in Austin · ★4.37 · 1 bedroom · 1 bed · 1 bath,374645236,Michael,,78752,30.33649,-97.70835,Entire home/apt,68,2,43,2023-10-27,1.15,13,180,7,
45638470,Home in Austin · ★4.89 · 2 bedrooms · 2 beds · 1 bath,41508427,Josh,,78702,30.28119,-97.70422,Entire home/apt,98,3,133,2023-11-25,3.50,1,0,42,
